지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),현지기압(hPa),해면기압(hPa),적설(cm),year,month,day,hour
108,서울,2019-08-12 03:00:00,25.0,0.1,1.5,110.0,94.0,29.7,989.0,998.6,0.0,2019,8,12,3
108,서울,2019-08-12 04:00:00,25.4,0.2,1.7,90.0,87.0,28.1,988.8,998.4,0.0,2019,8,12,4
108,서울,2019-08-12 05:00:00,26.1,0.0,1.2,110.0,80.0,26.9,989.1,998.7,0.0,2019,8,12,5
108,서울,2019-08-12 06:00:00,26.0,3.2,0.8,110.0,87.0,29.1,989.7,999.3,0.0,2019,8,12,6
108,서울,2019-08-12 07:00:00,25.6,6.5,0.7,90.0,96.0,31.5,990.7,1000.3,0.0,2019,8,12,7
108,서울,2019-08-12 08:00:00,25.5,3.2,0.7,70.0,96.0,31.3,990.7,1000.3,0.0,2019,8,12,8
108,서울,2019-08-12 09:00:00,25.5,8.6,1.2,90.0,97.0,31.5,990.7,1000.3,0.0,2019,8,12,9
108,서울,2019-08-12 10:00:00,25.8,2.4,1.4,110.0,96.0,31.9,990.9,1000.5,0.0,2019,8,12,10
108,서울,2019-08-12 11:00:00,26.2,3.4,0.8,110.0,95.0,32.2,991.2,1000.8,0.0,2019,8,12,11
108,서울,2019-08-12 12:00:00,26.7,0.0,1.4,110.0,90.0,31.5,990.8,1000.4,0.0,2019,8,12,12
108,서울,2019-08-12 13:00:00,27.4,0.1,1.6,140.0,84.0,30.6,990.9,1000.5,0.0,2019,8,12,13
108,서울,2019-08-12 14:00:00,27.3,0.9,1.3,140.0,91.0,32.8,990.7,1000.3,0.0,2019,8,12,14
108,서울,2019-08-12 15:00:00,27.3,2.4,0.9,50.0,95.0,34.4,990.9,1000.5,0.0,2019,8,12,15
108,서울,2019-08-12 16:00:00,27.8,2.1,0.9,70.0,95.0,35.4,990.5,1000.0,0.0,2019,8,12,16
108,서울,2019-08-12 17:00:00,28.4,0.1,2.0,110.0,84.0,32.4,990.7,1000.2,0.0,2019,8,12,17
108,서울,2019-08-12 18:00:00,28.3,0.0,1.4,70.0,87.0,33.4,990.6,1000.1,0.0,2019,8,12,18
108,서울,2019-08-12 19:00:00,27.8,0.0,1.0,70.0,87.0,32.4,991.0,1000.5,0.0,2019,8,12,19
108,서울,2019-08-12 20:00:00,27.4,0.0,1.5,70.0,89.0,32.4,991.6,1001.2,0.0,2019,8,12,20
108,서울,2019-08-12 21:00:00,27.2,0.0,1.2,70.0,88.0,31.7,991.9,1001.5,0.0,2019,8,12,21
108,서울,2019-08-12 22:00:00,26.9,6.7,0.9,50.0,96.0,34.0,992.2,1001.8,0.0,2019,8,12,22
108,서울,2019-08-12 23:00:00,26.6,1.0,0.8,70.0,96.0,33.4,992.2,1001.8,0.0,2019,8,12,23
108,서울,2019-08-13 00:00:00,26.4,0.0,1.0,70.0,96.0,33.0,992.2,1001.8,0.0,2019,8,13,0
108,서울,2019-08-13 01:00:00,26.2,0.0,1.0,50.0,95.0,32.2,992.1,1001.7,0.0,2019,8,13,1
108,서울,2019-08-13 02:00:00,26.1,0.0,1.0,70.0,94.0,31.7,992.0,1001.6,0.0,2019,8,13,2
108,서울,2019-08-13 03:00:00,26.1,0.0,0.8,90.0,93.0,31.3,992.0,1001.6,0.0,2019,8,13,3
108,서울,2019-08-13 04:00:00,26.1,0.0,0.6,50.0,92.0,30.9,992.0,1001.6,0.0,2019,8,13,4
108,서울,2019-08-13 05:00:00,26.0,0.0,1.5,270.0,94.0,31.5,992.6,1002.2,0.0,2019,8,13,5
108,서울,2019-08-13 06:00:00,25.5,0.0,1.9,270.0,95.0,30.9,993.1,1002.8,0.0,2019,8,13,6
108,서울,2019-08-13 07:00:00,25.1,0.0,2.0,290.0,93.0,29.5,993.6,1003.3,0.0,2019,8,13,7
108,서울,2019-08-13 08:00:00,25.8,0.0,1.2,320.0,80.0,26.4,993.6,1003.3,0.0,2019,8,13,8
108,서울,2019-08-13 09:00:00,26.7,0.0,0.7,360.0,83.0,28.9,993.6,1003.2,0.0,2019,8,13,9
108,서울,2019-08-13 10:00:00,28.1,0.0,0.9,140.0,73.0,27.6,993.6,1003.2,0.0,2019,8,13,10
108,서울,2019-08-13 11:00:00,30.1,0.0,1.8,180.0,62.0,26.4,993.5,1003.0,0.0,2019,8,13,11
108,서울,2019-08-13 12:00:00,30.0,0.0,2.0,320.0,71.0,30.0,993.3,1002.8,0.0,2019,8,13,12
108,서울,2019-08-13 13:00:00,31.8,0.0,1.9,160.0,57.0,26.8,993.0,1002.5,0.0,2019,8,13,13
108,서울,2019-08-13 14:00:00,32.4,0.0,1.9,180.0,60.0,29.1,992.7,1002.1,0.0,2019,8,13,14
108,서울,2019-08-13 15:00:00,34.1,0.0,1.4,230.0,50.0,26.6,992.0,1001.4,0.0,2019,8,13,15
108,서울,2019-08-13 16:00:00,35.2,0.0,1.3,200.0,47.0,26.6,991.5,1000.8,0.0,2019,8,13,16
108,서울,2019-08-13 17:00:00,34.5,0.0,1.5,160.0,48.0,26.1,991.4,1000.8,0.0,2019,8,13,17
108,서울,2019-08-13 18:00:00,33.3,0.0,2.4,270.0,61.0,31.1,991.5,1000.9,0.0,2019,8,13,18
108,서울,2019-08-13 19:00:00,31.7,0.0,2.1,290.0,71.0,33.0,991.8,1001.2,0.0,2019,8,13,19
108,서울,2019-08-13 20:00:00,31.0,0.0,0.8,340.0,76.0,34.0,992.2,1001.7,0.0,2019,8,13,20
108,서울,2019-08-13 21:00:00,30.3,0.0,1.8,290.0,77.0,33.2,992.8,1002.3,0.0,2019,8,13,21
108,서울,2019-08-13 22:00:00,29.9,0.0,1.4,320.0,77.0,32.4,992.5,1002.0,0.0,2019,8,13,22
108,서울,2019-08-13 23:00:00,27.9,6.4,0.1,0.0,87.0,32.6,993.4,1003.0,0.0,2019,8,13,23
108,서울,2019-08-14 00:00:00,27.7,0.0,1.1,230.0,85.0,31.5,993.5,1003.1,0.0,2019,8,14,0
108,서울,2019-08-14 01:00:00,27.5,0.0,0.9,290.0,92.0,33.6,993.4,1003.0,0.0,2019,8,14,1
108,서울,2019-08-14 02:00:00,27.2,0.0,1.0,290.0,94.0,33.8,992.9,1002.5,0.0,2019,8,14,2
108,서울,2019-08-14 03:00:00,27.0,0.0,0.8,290.0,95.0,33.8,992.9,1002.5,0.0,2019,8,14,3
108,서울,2019-08-14 04:00:00,26.8,0.0,0.5,20.0,93.0,32.6,992.7,1002.3,0.0,2019,8,14,4
108,서울,2019-08-14 05:00:00,26.3,0.0,1.2,20.0,93.0,31.7,992.4,1002.0,0.0,2019,8,14,5
108,서울,2019-08-14 06:00:00,25.9,0.0,0.6,50.0,87.0,28.9,992.5,1002.1,0.0,2019,8,14,6
108,서울,2019-08-14 07:00:00,26.2,0.0,1.0,50.0,77.0,26.1,992.3,1001.9,0.0,2019,8,14,7
108,서울,2019-08-14 08:00:00,27.9,0.0,1.3,90.0,66.0,24.7,992.2,1001.8,0.0,2019,8,14,8
108,서울,2019-08-14 09:00:00,29.6,0.0,1.3,50.0,59.0,24.4,991.9,1001.4,0.0,2019,8,14,9
108,서울,2019-08-14 10:00:00,31.2,0.0,1.3,70.0,56.0,25.3,991.6,1001.1,0.0,2019,8,14,10
108,서울,2019-08-14 11:00:00,32.4,0.0,2.1,110.0,50.0,24.3,991.3,1000.7,0.0,2019,8,14,11
108,서울,2019-08-14 12:00:00,33.5,0.0,1.9,70.0,50.0,25.8,990.6,1000.0,0.0,2019,8,14,12
108,서울,2019-08-14 13:00:00,34.7,0.0,2.3,110.0,45.0,24.9,990.1,999.4,0.0,2019,8,14,13
108,서울,2019-08-14 14:00:00,35.5,0.0,2.6,110.0,45.0,26.0,989.6,998.9,0.0,2019,8,14,14
108,서울,2019-08-14 15:00:00,35.3,0.0,1.9,110.0,44.0,25.0,989.1,998.4,0.0,2019,8,14,15
108,서울,2019-08-14 16:00:00,34.2,0.0,1.0,90.0,51.0,27.4,988.6,997.9,0.0,2019,8,14,16
108,서울,2019-08-14 17:00:00,33.5,0.0,1.3,90.0,54.0,27.9,988.4,997.8,0.0,2019,8,14,17
108,서울,2019-08-14 18:00:00,32.9,0.0,1.9,70.0,54.0,26.9,988.0,997.4,0.0,2019,8,14,18
108,서울,2019-08-14 19:00:00,32.0,0.0,2.0,70.0,57.0,27.1,988.0,997.4,0.0,2019,8,14,19
108,서울,2019-08-14 20:00:00,31.1,0.0,2.0,90.0,59.0,26.6,988.4,997.8,0.0,2019,8,14,20
108,서울,2019-08-14 21:00:00,30.1,0.0,1.9,90.0,60.0,25.5,988.6,998.1,0.0,2019,8,14,21
108,서울,2019-08-14 22:00:00,29.4,0.0,2.0,90.0,61.0,24.9,988.6,998.1,0.0,2019,8,14,22
108,서울,2019-08-14 23:00:00,28.9,0.0,2.7,70.0,61.0,24.3,988.2,997.7,0.0,2019,8,14,23
108,서울,2019-08-15 00:00:00,28.6,0.0,2.3,70.0,62.0,24.1,987.8,997.3,0.0,2019,8,15,0
108,서울,2019-08-15 01:00:00,28.2,0.0,1.3,90.0,63.0,24.0,987.2,996.7,0.0,2019,8,15,1
108,서울,2019-08-15 02:00:00,28.2,0.0,1.7,70.0,62.0,23.7,987.2,996.7,0.0,2019,8,15,2
108,서울,2019-08-15 03:00:00,28.0,0.0,1.7,70.0,61.0,22.9,986.9,996.4,0.0,2019,8,15,3
108,서울,2019-08-15 04:00:00,27.7,0.0,1.2,70.0,64.0,23.7,986.4,995.9,0.0,2019,8,15,4
108,서울,2019-08-15 05:00:00,27.3,0.0,1.8,50.0,66.0,23.8,985.7,995.2,0.0,2019,8,15,5
108,서울,2019-08-15 06:00:00,26.8,0.0,2.1,50.0,68.0,23.8,985.6,995.1,0.0,2019,8,15,6
108,서울,2019-08-15 07:00:00,26.7,0.0,1.5,50.0,68.0,23.7,985.6,995.1,0.0,2019,8,15,7
108,서울,2019-08-15 08:00:00,26.9,0.0,1.3,50.0,68.0,24.0,985.2,994.7,0.0,2019,8,15,8
108,서울,2019-08-15 09:00:00,26.9,0.1,0.9,50.0,74.0,26.1,985.2,994.7,0.0,2019,8,15,9
108,서울,2019-08-15 10:00:00,27.2,0.4,0.6,70.0,78.0,28.1,985.0,994.5,0.0,2019,8,15,10
108,서울,2019-08-15 11:00:00,26.6,0.5,1.3,50.0,83.0,28.8,984.8,994.3,0.0,2019,8,15,11
108,서울,2019-08-15 12:00:00,25.6,2.3,0.7,90.0,93.0,30.4,984.4,994.0,0.0,2019,8,15,12
108,서울,2019-08-15 13:00:00,25.2,5.8,0.7,50.0,96.0,30.7,984.0,993.6,0.0,2019,8,15,13
108,서울,2019-08-15 14:00:00,25.7,5.2,1.3,50.0,95.0,31.3,983.4,993.0,0.0,2019,8,15,14
108,서울,2019-08-15 15:00:00,26.0,1.1,1.4,50.0,88.0,29.5,982.9,992.4,0.0,2019,8,15,15
108,서울,2019-08-15 16:00:00,25.9,0.0,1.4,70.0,86.0,28.6,982.4,991.9,0.0,2019,8,15,16
108,서울,2019-08-15 17:00:00,25.4,0.3,1.1,50.0,88.0,28.4,982.2,991.8,0.0,2019,8,15,17
108,서울,2019-08-15 18:00:00,25.2,0.5,1.4,70.0,89.0,28.4,981.3,990.9,0.0,2019,8,15,18
108,서울,2019-08-15 19:00:00,25.3,0.0,2.0,290.0,88.0,28.3,981.3,990.9,0.0,2019,8,15,19
108,서울,2019-08-15 20:00:00,24.9,0.0,0.9,20.0,93.0,29.1,981.5,991.1,0.0,2019,8,15,20
108,서울,2019-08-15 21:00:00,24.7,0.0,1.2,340.0,90.0,27.9,981.8,991.3,0.0,2019,8,15,21
108,서울,2019-08-15 22:00:00,24.3,0.0,0.7,290.0,89.0,26.9,981.8,991.3,0.0,2019,8,15,22
108,서울,2019-08-15 23:00:00,24.1,0.0,1.5,270.0,89.0,26.6,981.8,991.3,0.0,2019,8,15,23
108,서울,2019-08-16 00:00:00,23.9,0.0,1.5,270.0,93.0,27.4,982.0,991.5,0.0,2019,8,16,0
108,서울,2019-08-16 01:00:00,23.6,0.0,0.4,0.0,93.0,26.9,981.9,991.5,0.0,2019,8,16,1
108,서울,2019-08-16 02:00:00,23.3,0.0,1.2,290.0,94.0,26.8,982.0,991.6,0.0,2019,8,16,2
108,서울,2019-08-16 03:00:00,23.1,0.0,1.5,270.0,93.0,26.1,982.3,991.9,0.0,2019,8,16,3
108,서울,2019-08-16 04:00:00,23.1,0.0,1.7,270.0,94.0,26.4,982.7,992.3,0.0,2019,8,16,4
108,서울,2019-08-16 05:00:00,23.1,0.0,1.5,270.0,88.0,24.7,983.0,992.6,0.0,2019,8,16,5
108,서울,2019-08-16 06:00:00,23.1,0.0,0.4,0.0,82.0,23.1,983.5,993.1,0.0,2019,8,16,6
108,서울,2019-08-16 07:00:00,23.4,0.0,1.0,230.0,81.0,23.2,983.9,993.5,0.0,2019,8,16,7
108,서울,2019-08-16 08:00:00,23.5,0.1,0.8,290.0,85.0,24.6,984.2,993.8,0.0,2019,8,16,8
108,서울,2019-08-16 09:00:00,24.6,0.0,0.5,110.0,79.0,24.4,984.3,993.8,0.0,2019,8,16,9
108,서울,2019-08-16 10:00:00,26.0,0.0,0.6,200.0,76.0,25.5,984.5,994.1,0.0,2019,8,16,10
108,서울,2019-08-16 11:00:00,26.9,0.0,2.9,250.0,74.0,26.1,984.6,994.1,0.0,2019,8,16,11
108,서울,2019-08-16 12:00:00,28.0,0.0,2.2,250.0,72.0,27.1,984.5,994.0,0.0,2019,8,16,12
108,서울,2019-08-16 13:00:00,28.7,0.0,3.6,250.0,67.0,26.3,984.6,994.0,0.0,2019,8,16,13
108,서울,2019-08-16 14:00:00,29.1,0.0,3.4,250.0,67.0,26.9,984.9,994.3,0.0,2019,8,16,14
108,서울,2019-08-16 15:00:00,29.0,0.0,4.5,200.0,64.0,25.5,985.1,994.5,0.0,2019,8,16,15
108,서울,2019-08-16 16:00:00,29.1,0.0,4.0,230.0,61.0,24.6,985.3,994.7,0.0,2019,8,16,16
108,서울,2019-08-16 17:00:00,28.3,0.0,4.6,270.0,67.0,25.6,986.2,995.7,0.0,2019,8,16,17
108,서울,2019-08-16 18:00:00,28.6,0.0,3.6,270.0,61.0,23.8,986.3,995.8,0.0,2019,8,16,18
108,서울,2019-08-16 19:00:00,27.7,0.0,2.9,270.0,70.0,26.0,987.2,996.7,0.0,2019,8,16,19
108,서울,2019-08-16 20:00:00,26.5,0.0,2.5,290.0,67.0,23.1,987.9,997.5,0.0,2019,8,16,20
108,서울,2019-08-16 21:00:00,25.9,0.0,2.6,270.0,68.0,22.7,988.6,998.2,0.0,2019,8,16,21
108,서울,2019-08-16 22:00:00,25.6,0.0,2.0,230.0,72.0,23.5,988.8,998.4,0.0,2019,8,16,22
108,서울,2019-08-16 23:00:00,25.3,0.0,3.2,230.0,74.0,23.8,989.3,998.9,0.0,2019,8,16,23
108,서울,2019-08-17 00:00:00,25.1,0.0,3.4,200.0,77.0,24.4,990.0,999.7,0.0,2019,8,17,0
108,서울,2019-08-17 01:00:00,25.0,0.0,2.9,200.0,80.0,25.3,989.9,999.6,0.0,2019,8,17,1
108,서울,2019-08-17 02:00:00,24.9,0.0,3.5,200.0,81.0,25.5,990.1,999.8,0.0,2019,8,17,2
108,서울,2019-08-17 03:00:00,24.8,0.0,1.7,230.0,82.0,25.6,990.1,999.8,0.0,2019,8,17,3
108,서울,2019-08-17 04:00:00,24.7,0.0,1.8,250.0,80.0,24.9,990.3,999.9,0.0,2019,8,17,4
108,서울,2019-08-17 05:00:00,24.5,0.0,2.6,200.0,81.0,24.9,990.2,999.8,0.0,2019,8,17,5
108,서울,2019-08-17 06:00:00,24.4,0.0,2.7,200.0,82.0,25.0,990.6,1000.2,0.0,2019,8,17,6
108,서울,2019-08-17 07:00:00,24.2,0.0,2.5,200.0,80.0,24.1,990.7,1000.3,0.0,2019,8,17,7
108,서울,2019-08-17 08:00:00,24.8,0.0,1.6,250.0,72.0,22.5,991.2,1000.9,0.0,2019,8,17,8
108,서울,2019-08-17 09:00:00,25.5,0.0,2.0,250.0,72.0,23.4,991.3,1000.9,0.0,2019,8,17,9
108,서울,2019-08-17 10:00:00,26.4,0.0,2.6,270.0,69.0,23.7,991.1,1000.7,0.0,2019,8,17,10
108,서울,2019-08-17 11:00:00,27.4,0.0,2.0,290.0,66.0,24.0,991.1,1000.7,0.0,2019,8,17,11
108,서울,2019-08-17 12:00:00,27.1,0.0,2.9,270.0,72.0,25.8,990.9,1000.5,0.0,2019,8,17,12
108,서울,2019-08-17 13:00:00,27.7,0.0,2.4,270.0,66.0,24.4,990.7,1000.2,0.0,2019,8,17,13
108,서울,2019-08-17 14:00:00,28.0,0.0,2.5,290.0,66.0,24.9,990.4,999.9,0.0,2019,8,17,14
108,서울,2019-08-17 15:00:00,28.6,0.0,4.1,270.0,60.0,23.4,990.3,999.8,0.0,2019,8,17,15
108,서울,2019-08-17 16:00:00,28.7,0.0,3.7,270.0,54.0,21.2,990.4,999.9,0.0,2019,8,17,16
108,서울,2019-08-17 17:00:00,28.8,0.0,3.6,270.0,52.0,20.5,990.7,1000.2,0.0,2019,8,17,17
108,서울,2019-08-17 18:00:00,28.4,0.0,2.9,290.0,48.0,18.5,990.8,1000.3,0.0,2019,8,17,18
108,서울,2019-08-17 19:00:00,27.0,0.0,3.1,290.0,60.0,21.3,991.5,1001.1,0.0,2019,8,17,19
108,서울,2019-08-17 20:00:00,25.5,0.0,2.5,290.0,69.0,22.4,992.2,1001.9,0.0,2019,8,17,20
108,서울,2019-08-17 21:00:00,25.0,0.0,2.5,290.0,67.0,21.2,993.1,1002.8,0.0,2019,8,17,21
108,서울,2019-08-17 22:00:00,24.4,0.0,1.9,270.0,71.0,21.6,993.6,1003.2,0.0,2019,8,17,22
108,서울,2019-08-17 23:00:00,23.7,0.0,1.9,270.0,72.0,21.0,994.0,1003.7,0.0,2019,8,17,23
108,서울,2019-08-18 00:00:00,23.4,0.0,2.3,270.0,73.0,20.9,994.5,1004.2,0.0,2019,8,18,0
108,서울,2019-08-18 01:00:00,23.2,0.0,1.9,270.0,74.0,21.0,994.7,1004.4,0.0,2019,8,18,1
108,서울,2019-08-18 02:00:00,23.1,0.0,1.6,200.0,75.0,21.2,995.0,1004.7,0.0,2019,8,18,2
108,서울,2019-08-18 03:00:00,22.8,0.0,0.7,250.0,81.0,22.4,994.8,1004.5,0.0,2019,8,18,3
108,서울,2019-08-18 04:00:00,22.7,0.0,0.8,200.0,81.0,22.2,995.0,1004.7,0.0,2019,8,18,4
108,서울,2019-08-18 05:00:00,22.8,0.0,0.6,180.0,81.0,22.4,995.3,1005.0,0.0,2019,8,18,5
108,서울,2019-08-18 06:00:00,22.6,0.0,0.7,180.0,82.0,22.4,995.7,1005.5,0.0,2019,8,18,6
108,서울,2019-08-18 07:00:00,22.8,0.0,1.2,200.0,80.0,22.1,996.5,1006.2,0.0,2019,8,18,7
108,서울,2019-08-18 08:00:00,23.5,0.0,1.6,180.0,76.0,22.0,996.9,1006.6,0.0,2019,8,18,8
108,서울,2019-08-18 09:00:00,24.4,0.0,2.1,200.0,72.0,22.0,997.1,1006.8,0.0,2019,8,18,9
108,서울,2019-08-18 10:00:00,26.0,0.0,1.5,200.0,60.0,20.1,997.3,1007.0,0.0,2019,8,18,10
108,서울,2019-08-18 11:00:00,26.7,0.0,2.2,270.0,57.0,19.9,997.5,1007.2,0.0,2019,8,18,11
108,서울,2019-08-18 12:00:00,27.1,0.0,1.6,250.0,55.0,19.6,997.4,1007.0,0.0,2019,8,18,12
108,서울,2019-08-18 13:00:00,28.3,0.0,1.6,270.0,48.0,18.4,997.3,1006.9,0.0,2019,8,18,13
108,서울,2019-08-18 14:00:00,29.5,0.0,2.2,180.0,42.0,17.3,997.0,1006.5,0.0,2019,8,18,14
108,서울,2019-08-18 15:00:00,30.1,0.0,1.3,320.0,40.0,17.0,996.6,1006.1,0.0,2019,8,18,15
108,서울,2019-08-18 16:00:00,30.7,0.0,2.2,270.0,41.0,18.1,996.5,1006.0,0.0,2019,8,18,16
108,서울,2019-08-18 17:00:00,29.2,0.0,2.3,270.0,49.0,19.7,996.3,1005.8,0.0,2019,8,18,17
108,서울,2019-08-18 18:00:00,29.0,0.0,2.7,270.0,51.0,20.4,996.3,1005.8,0.0,2019,8,18,18
108,서울,2019-08-18 19:00:00,27.3,0.0,2.0,270.0,57.0,20.6,996.7,1006.3,0.0,2019,8,18,19
108,서울,2019-08-18 20:00:00,26.0,0.0,2.0,270.0,58.0,19.4,997.4,1007.1,0.0,2019,8,18,20
108,서울,2019-08-18 21:00:00,25.2,0.0,1.8,290.0,73.0,23.4,998.2,1007.9,0.0,2019,8,18,21
108,서울,2019-08-18 22:00:00,24.6,0.0,1.6,290.0,77.0,23.7,998.4,1008.1,0.0,2019,8,18,22
108,서울,2019-08-18 23:00:00,24.2,0.0,0.9,340.0,79.0,23.8,998.5,1008.2,0.0,2019,8,18,23
108,서울,2019-08-19 00:00:00,23.6,0.0,0.5,20.0,78.0,22.7,998.7,1008.4,0.0,2019,8,19,0
108,서울,2019-08-19 01:00:00,23.2,0.0,0.7,290.0,80.0,22.7,998.8,1008.6,0.0,2019,8,19,1
108,서울,2019-08-19 02:00:00,22.7,0.0,0.4,0.0,82.0,22.5,999.0,1008.8,0.0,2019,8,19,2
108,서울,2019-08-19 03:00:00,22.3,0.0,0.6,360.0,81.0,21.7,999.3,1009.1,0.0,2019,8,19,3
108,서울,2019-08-19 04:00:00,22.1,0.0,0.4,0.0,80.0,21.2,999.3,1009.1,0.0,2019,8,19,4
108,서울,2019-08-19 05:00:00,21.6,0.0,0.7,50.0,84.0,21.6,999.6,1009.4,0.0,2019,8,19,5
108,서울,2019-08-19 06:00:00,21.2,0.0,0.7,70.0,83.0,20.8,1000.0,1009.9,0.0,2019,8,19,6
108,서울,2019-08-19 07:00:00,21.5,0.0,1.2,20.0,80.0,20.4,1000.2,1010.1,0.0,2019,8,19,7
108,서울,2019-08-19 08:00:00,23.1,0.0,1.2,70.0,72.0,20.2,1000.3,1010.1,0.0,2019,8,19,8
108,서울,2019-08-19 09:00:00,24.8,0.0,1.3,90.0,64.0,20.0,1000.5,1010.3,0.0,2019,8,19,9
108,서울,2019-08-19 10:00:00,26.4,0.0,1.7,50.0,62.0,21.3,1000.7,1010.4,0.0,2019,8,19,10
108,서울,2019-08-19 11:00:00,27.9,0.0,1.2,70.0,53.0,19.9,1000.6,1010.2,0.0,2019,8,19,11
108,서울,2019-08-19 12:00:00,28.8,0.0,1.1,50.0,51.0,20.1,1000.2,1009.8,0.0,2019,8,19,12
108,서울,2019-08-19 13:00:00,29.0,0.0,1.2,50.0,43.0,17.2,1000.0,1009.6,0.0,2019,8,19,13
108,서울,2019-08-19 14:00:00,30.7,0.0,1.5,50.0,43.0,18.9,999.4,1009.0,0.0,2019,8,19,14
108,서울,2019-08-19 15:00:00,30.6,0.0,0.7,20.0,41.0,17.9,999.0,1008.6,0.0,2019,8,19,15
108,서울,2019-08-19 16:00:00,30.8,0.0,1.0,50.0,39.0,17.3,998.7,1008.2,0.0,2019,8,19,16
108,서울,2019-08-19 17:00:00,30.9,0.0,2.3,340.0,39.0,17.4,998.8,1008.3,0.0,2019,8,19,17
108,서울,2019-08-19 18:00:00,30.4,0.0,1.4,360.0,44.0,19.0,998.7,1008.3,0.0,2019,8,19,18
108,서울,2019-08-19 19:00:00,29.3,0.0,2.3,340.0,51.0,20.8,999.1,1008.7,0.0,2019,8,19,19
108,서울,2019-08-19 20:00:00,27.9,0.0,0.8,50.0,53.0,19.9,999.2,1008.8,0.0,2019,8,19,20
108,서울,2019-08-19 21:00:00,27.0,0.0,0.9,290.0,60.0,21.3,999.8,1009.5,0.0,2019,8,19,21
108,서울,2019-08-19 22:00:00,26.1,0.0,1.0,290.0,62.0,20.9,1000.2,1009.9,0.0,2019,8,19,22
108,서울,2019-08-19 23:00:00,25.6,0.0,0.3,0.0,62.0,20.2,1000.4,1010.1,0.0,2019,8,19,23
108,서울,2019-08-20 00:00:00,25.0,0.0,0.9,70.0,61.0,19.2,1000.4,1010.2,0.0,2019,8,20,0
108,서울,2019-08-20 01:00:00,24.8,0.0,0.7,70.0,64.0,20.0,1000.6,1010.4,0.0,2019,8,20,1
108,서울,2019-08-20 02:00:00,24.5,0.0,1.1,70.0,69.0,21.2,1000.7,1010.4,0.0,2019,8,20,2
108,서울,2019-08-20 03:00:00,24.2,0.0,1.1,70.0,69.0,20.8,1000.7,1010.4,0.0,2019,8,20,3
108,서울,2019-08-20 04:00:00,23.9,0.0,1.2,70.0,68.0,20.1,1000.8,1010.5,0.0,2019,8,20,4
108,서울,2019-08-20 05:00:00,23.6,0.0,0.9,70.0,70.0,20.4,1000.6,1010.3,0.0,2019,8,20,5
108,서울,2019-08-20 06:00:00,23.2,0.0,1.2,70.0,72.0,20.4,1000.9,1010.7,0.0,2019,8,20,6
108,서울,2019-08-20 07:00:00,23.5,0.0,1.0,70.0,70.0,20.2,1001.4,1011.2,0.0,2019,8,20,7
108,서울,2019-08-20 08:00:00,24.8,0.0,1.3,70.0,64.0,20.0,1001.0,1010.8,0.0,2019,8,20,8
108,서울,2019-08-20 09:00:00,26.5,0.0,1.3,90.0,59.0,20.4,1000.9,1010.6,0.0,2019,8,20,9
108,서울,2019-08-20 10:00:00,28.3,0.0,1.2,90.0,55.0,21.0,1000.9,1010.5,0.0,2019,8,20,10
108,서울,2019-08-20 11:00:00,29.7,0.0,1.3,90.0,52.0,21.6,1001.1,1010.7,0.0,2019,8,20,11
108,서울,2019-08-20 12:00:00,30.9,0.0,1.7,90.0,49.0,21.8,1000.6,1010.2,0.0,2019,8,20,12
108,서울,2019-08-20 13:00:00,31.8,0.0,1.1,70.0,47.0,22.0,1000.0,1009.5,0.0,2019,8,20,13
108,서울,2019-08-20 14:00:00,32.6,0.0,1.6,360.0,48.0,23.5,999.5,1009.0,0.0,2019,8,20,14
108,서울,2019-08-20 15:00:00,32.7,0.0,2.2,140.0,45.0,22.2,999.0,1008.5,0.0,2019,8,20,15
108,서울,2019-08-20 16:00:00,32.5,0.0,1.4,110.0,43.0,20.9,998.4,1007.9,0.0,2019,8,20,16
108,서울,2019-08-20 17:00:00,32.0,0.0,2.4,160.0,43.0,20.4,998.3,1007.8,0.0,2019,8,20,17
108,서울,2019-08-20 18:00:00,31.3,0.0,1.0,140.0,46.0,20.9,998.4,1007.9,0.0,2019,8,20,18
108,서울,2019-08-20 19:00:00,30.3,0.0,1.7,140.0,48.0,20.6,998.5,1008.1,0.0,2019,8,20,19
108,서울,2019-08-20 20:00:00,29.6,0.0,1.8,180.0,51.0,21.0,998.8,1008.3,0.0,2019,8,20,20
108,서울,2019-08-20 21:00:00,28.9,0.0,1.7,140.0,54.0,21.4,999.1,1008.7,0.0,2019,8,20,21
108,서울,2019-08-20 22:00:00,28.4,0.0,1.4,180.0,55.0,21.2,999.3,1008.9,0.0,2019,8,20,22
108,서울,2019-08-20 23:00:00,27.9,0.0,1.0,160.0,56.0,21.0,999.1,1008.7,0.0,2019,8,20,23
108,서울,2019-08-21 00:00:00,27.5,0.0,1.3,140.0,56.0,20.5,999.2,1008.8,0.0,2019,8,21,0
108,서울,2019-08-21 01:00:00,27.1,0.0,1.8,140.0,60.0,21.4,999.1,1008.8,0.0,2019,8,21,1
108,서울,2019-08-21 02:00:00,26.3,0.0,1.4,110.0,61.0,20.8,998.9,1008.6,0.0,2019,8,21,2
108,서울,2019-08-21 03:00:00,25.7,0.0,0.7,90.0,58.0,19.1,998.8,1008.5,0.0,2019,8,21,3
108,서울,2019-08-21 04:00:00,25.2,0.0,1.5,110.0,57.0,18.2,998.8,1008.5,0.0,2019,8,21,4
