지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),현상번호(국내식),지면온도(°C),10cm 지중온도(°C),30cm 지중온도(°C)
108,서울,2019-08-04 6:00,25,,0.8,50,86,27.1,1001.4,1011.2,0,0.01,,6,0,Ci,,,24.4,27.2,27.4
108,서울,2019-08-04 7:00,25.5,,0.8,90,78,25.3,1001.3,1011,0.6,0.27,,2,0,Ci,,,25.3,26.9,27.3
108,서울,2019-08-04 8:00,27.1,,1.2,70,70,25,1001.5,1011.2,1,0.84,,1,0,Ci,,,26.7,26.8,27.1
108,서울,2019-08-04 9:00,29,,0.9,50,63,25.2,1001.7,1011.3,1,1.53,,1,0,Ci,,,29.1,27,27
108,서울,2019-08-04 10:00,30.6,,1.7,230,58,25.3,1002,1011.6,1,2.08,,2,0,Cc,,,33.2,27.5,26.9
108,서울,2019-08-04 11:00,31.9,,1.5,340,56,26.4,1001.8,1011.3,1,2.63,,3,3,CuSc,8,,37.1,28.4,26.9
108,서울,2019-08-04 12:00,32.2,,1.4,290,61,29.3,1001.3,1010.8,0.9,1.74,,7,5,CuScCi,8,,34.5,29.4,26.9
108,서울,2019-08-04 13:00,33.2,,2.2,290,55,27.9,1001.1,1010.6,0.8,2.17,,8,6,CuScCi,8,,37.4,30,26.9
108,서울,2019-08-04 14:00,33.1,,1.5,290,51,25.8,1000.7,1010.2,0.8,1.73,,8,3,CuScCi,8,,38.9,30.6,27.1
108,서울,2019-08-04 15:00,33.9,,2.7,320,53,27.9,1000.2,1009.7,1,2.53,,7,7,CuSc,8,,37.2,31.1,27.2
108,서울,2019-08-04 16:00,33.2,,2.7,290,56,28.4,999.8,1009.3,0.4,1.12,,7,7,Cu,8,,34,31.5,27.3
108,서울,2019-08-04 17:00,31.9,0.9,1.7,270,70,33,999.9,1009.4,0.1,0.55,,10,8,CbStNs,5,4,30.9,31.6,27.6
108,서울,2019-08-04 18:00,26.8,7.7,2.6,360,86,30.2,1000.5,1010.2,0,0.15,,10,7,CbStNs,5,4,28.1,31.2,27.8
108,서울,2019-08-04 19:00,27,0,0.5,360,85,30.2,1000.1,1009.8,0,0.15,,9,2,ScAcCc,10,4,28.1,30.4,27.8
108,서울,2019-08-04 20:00,27.3,,0.7,50,87,31.5,1000.3,1010,0,0.03,,10,9,,74,,27.5,29.9,27.9
108,서울,2019-08-04 21:00,27.1,,0.3,0,87,31.1,1000.8,1010.5,,,,7,0,Cc,,,27,29.5,27.9
108,서울,2019-08-04 22:00,26.9,,0.6,20,86,30.4,1000.9,1010.6,,,,5,1,,74,19,26.6,29.2,27.9
108,서울,2019-08-04 23:00,26.8,,1,20,87,30.6,1001,1010.7,,,,4,3,,,19,26.4,28.9,28
108,서울,2019-08-05 0:00,26.6,,0.8,20,90,31.3,1000.7,1010.4,,,,4,0,Ci,,19,26.1,28.6,27.9
108,서울,2019-08-05 1:00,26.6,,0.8,320,89,30.9,1000.6,1010.3,,,,2,0,,,19,25.7,28.3,27.9
108,서울,2019-08-05 2:00,26.4,,0.4,0,91,31.3,1000.3,1010,,,,4,0,,,19,25.6,28.1,27.8
108,서울,2019-08-05 3:00,26.1,,0.3,0,94,31.7,1000.2,1009.9,,,,2,0,Ci,,19,25.3,27.9,27.8
108,서울,2019-08-05 4:00,25.9,,0.4,0,94,31.3,1000.3,1010,,,,2,0,Ci,,19,25.1,27.6,27.7
108,서울,2019-08-05 5:00,25.7,,0.6,20,95,31.3,1000.6,1010.3,,,,0,0,,,19,25,27.5,27.6
108,서울,2019-08-05 6:00,25.6,,0.5,20,96,31.5,1001.1,1010.8,0,0.01,,0,0,,,19,25,27.2,27.5
108,서울,2019-08-05 7:00,26,,0.7,20,88,29.5,1001.4,1011.1,0.5,0.26,,0,0,,,19,25.9,27.1,27.4
108,서울,2019-08-05 8:00,27.4,,0.8,20,76,27.6,1001.7,1011.4,1,0.8,,0,0,,,19,27.5,27,27.3
108,서울,2019-08-05 9:00,29.4,,1.1,50,69,28.3,1001.5,1011.1,1,1.49,,0,0,,,4019,29.4,27.2,27.2
108,서울,2019-08-05 10:00,30.9,,1.5,50,61,27.1,1001.3,1010.9,1,2.09,,0,0,,,40,32.6,27.8,27.1
108,서울,2019-08-05 11:00,32.4,,1.4,50,57,27.6,1001,1010.5,1,2.6,,2,2,Sc,10,,36.5,28.7,27.1
108,서울,2019-08-05 12:00,32.3,,1.4,290,54,26,1000.5,1010,0.6,1.14,,3,3,Sc,14,,33.9,29.5,27.1
108,서울,2019-08-05 13:00,33.4,,0.9,50,44,22.5,999.9,1009.4,0.8,1.95,,3,3,Cu,10,,40.2,29.9,27.2
108,서울,2019-08-05 14:00,35.1,,1.5,290,44,24.9,999.1,1008.5,1,2.83,,4,4,Cu,10,,41.6,30.6,27.2
108,서울,2019-08-05 15:00,35.3,,1.3,360,43,24.6,998.5,1007.9,1,2.45,,3,3,Cu,10,,38.8,31.5,27.3
108,서울,2019-08-05 16:00,35.5,,2.4,340,46,26.4,998.1,1007.5,1,2.15,,3,3,Cu,10,,37.5,32,27.5
108,서울,2019-08-05 17:00,35.2,,2.3,340,49,27.7,998,1007.4,1,1.63,,3,3,Cu,10,,36.5,32.3,27.6
108,서울,2019-08-05 18:00,34.2,,2.3,340,51,27.4,997.7,1007.1,1,1,,1,1,Sc,16,,32.6,32.3,27.8
108,서울,2019-08-05 19:00,32.8,,2.3,340,54,26.8,997.9,1007.4,0.3,0.23,,3,0,,,,29.8,32.1,28.1
108,서울,2019-08-05 20:00,31.9,,1.9,340,54,25.5,998.4,1007.9,0,0.03,,7,0,,,,28.7,31.6,28.2
108,서울,2019-08-05 21:00,31.4,,0.6,320,58,26.6,999,1008.5,,,,7,0,Ci,,,28.5,31,28.3
108,서울,2019-08-05 22:00,31,,0.5,290,60,26.9,999.1,1008.6,,,,7,0,,,,28.1,30.6,28.4
108,서울,2019-08-05 23:00,30.4,,0.6,70,57,24.7,999,1008.6,,,,2,0,,,,27.6,30.2,28.5
108,서울,2019-08-06 0:00,29.9,,0.4,0,59,24.9,998.9,1008.5,,,,4,0,Ci,,,27.1,29.8,28.4
108,서울,2019-08-06 1:00,29.4,,1,90,60,24.6,998.7,1008.2,,,,4,0,,,,27,29.5,28.4
108,서울,2019-08-06 2:00,29.1,,1.1,50,66,26.4,998.4,1008,,,,5,2,,,,26.7,29.2,28.4
108,서울,2019-08-06 3:00,28.9,,1.3,70,68,26.9,998.5,1008.1,,,,3,0,Ci,,,26.6,29,28.4
108,서울,2019-08-06 4:00,28.7,,1.1,70,70,27.4,998.6,1008.2,,,,2,0,Ci,,,26.4,28.7,28.3
108,서울,2019-08-06 5:00,28.2,,0.8,90,71,27.1,998.7,1008.3,,,,2,0,Ci,,,26.1,28.6,28.2
108,서울,2019-08-06 6:00,27.9,,0.9,50,71,26.6,999,1008.6,0,0.02,,5,0,Ci,,,26.4,28.4,28.2
108,서울,2019-08-06 7:00,28.5,,1.4,70,67,26,999.1,1008.7,0,0.3,,8,4,ScCi,15,,27.6,28.2,28.1
108,서울,2019-08-06 8:00,29.3,,1.2,70,61,24.7,999,1008.6,0.2,0.48,,7,2,AcCi,33,,28.6,28.1,28
108,서울,2019-08-06 9:00,30.8,,1.5,70,55,24.4,998.6,1008.1,1,1.39,,7,2,AcCi,32,,29.8,28.3,27.8
108,서울,2019-08-06 10:00,32.3,,1.8,50,47,22.7,998.3,1007.8,1,2.11,,5,0,Ci,,,32.7,28.6,27.8
108,서울,2019-08-06 11:00,33.5,,2,50,45,23.2,997.8,1007.2,1,2.57,,6,0,Ci,,,36.4,29.3,27.7
108,서울,2019-08-06 12:00,34.4,,1.8,50,41,22.2,997.1,1006.5,1,2.79,,7,0,Ci,,,38.5,30.2,27.7
108,서울,2019-08-06 13:00,35.2,,1.3,50,37,21,996.6,1006,1,2.65,,8,0,Ci,,,41.2,31.1,27.8
108,서울,2019-08-06 14:00,36.1,,1.5,20,38,22.7,996,1005.4,1,2.71,,7,1,ScCi,18,,42.4,31.9,27.9
108,서울,2019-08-06 15:00,36.6,,1.7,70,32,19.6,995.5,1004.8,1,2.9,,8,2,CuCi,12,,42.3,32.6,28
108,서울,2019-08-06 16:00,36.7,,1.4,110,35,21.6,995.1,1004.4,1,2.06,,8,0,Ci,,,40.9,33,28.1
108,서울,2019-08-06 17:00,35.7,,2.2,110,36,21,995.1,1004.5,1,1.62,,8,1,ScCi,15,,38.2,33.2,28.3
108,서울,2019-08-06 18:00,34.8,,2.1,70,43,23.8,995,1004.4,0.5,0.92,,9,1,ScCi,18,,34.6,33.1,28.5
108,서울,2019-08-06 19:00,33.4,,2.5,90,47,24.1,995.2,1004.6,0.1,0.35,,9,0,,,,31.6,32.7,28.7
108,서울,2019-08-06 20:00,31.7,,1.9,70,50,23.2,995.6,1005.1,0.1,0.04,,9,0,,,,29.4,32.2,28.9
108,서울,2019-08-06 21:00,30.6,,2.4,70,50,21.8,996.1,1005.6,,,,7,0,Ci,,,28.2,31.6,29
108,서울,2019-08-06 22:00,30.1,,2.4,90,49,20.9,995.9,1005.4,,,,9,0,,,,27.6,31,29
108,서울,2019-08-06 23:00,29.5,,1.6,70,51,20.9,995.6,1005.1,,,,10,1,,40,,27.1,30.5,29
108,서울,2019-08-07 0:00,29.1,,1,90,51,20.5,995.3,1004.8,,,,8,2,AcCi,40,,26.9,30.1,29
108,서울,2019-08-07 1:00,28.7,,1.4,90,52,20.4,995.2,1004.7,,,,10,2,,40,,26.7,29.7,28.9
108,서울,2019-08-07 2:00,28.4,0,1,90,55,21.2,994.6,1004.2,,,,10,3,ScAs,15,1,26.5,29.4,28.9
108,서울,2019-08-07 3:00,27.9,0.1,0.5,50,63,23.5,994.2,1003.8,,,,10,6,ScAs,15,1,26.2,29.1,28.8
108,서울,2019-08-07 4:00,26.6,0.6,0.6,50,77,26.8,994.4,1004,,,,10,5,StNs,9,1,26,29,28.8
108,서울,2019-08-07 5:00,25.5,1.2,1.3,50,85,27.6,994.2,1003.9,,,,10,6,StNs,9,1,25.6,28.7,28.7
108,서울,2019-08-07 6:00,25.2,1.3,0.3,0,89,28.4,994.4,1004.1,0,0,,10,6,StNs,9,1901,25.6,28.5,28.6
108,서울,2019-08-07 7:00,24.5,1.4,2.5,270,94,28.8,994.7,1004.3,0,0,,10,6,StNs,9,1901,25.4,28.2,28.6
108,서울,2019-08-07 8:00,23.9,2.1,2.6,270,95,28.1,994.8,1004.5,0,0.09,,10,7,StNs,7,1901,25.4,28,28.5
108,서울,2019-08-07 9:00,24.3,0.7,1.5,270,94,28.4,994.9,1004.6,0,0.24,,10,6,StNs,8,1901,26.2,27.7,28.3
108,서울,2019-08-07 10:00,24.6,0.2,1.2,250,93,28.6,995.5,1005.1,0,0.34,,10,4,StNs,9,1,26.7,27.6,28.2
108,서울,2019-08-07 11:00,24.9,0.4,2.2,290,94,29.5,995.7,1005.4,0,0.3,,10,7,ScAs,16,1,26.7,27.5,28.1
108,서울,2019-08-07 12:00,25.2,0,1.5,320,87,27.7,996,1005.7,0,0.25,,10,5,ScAs,15,1,26.7,27.6,28
108,서울,2019-08-07 13:00,25.8,0,1.1,270,82,27.1,996.1,1005.8,0,0.42,,9,6,ScAs,15,1,27.9,27.6,27.9
108,서울,2019-08-07 14:00,26.7,,0.7,290,77,26.9,996.1,1005.7,0,0.53,,9,7,CuScAc,14,,28.8,27.7,27.8
108,서울,2019-08-07 15:00,27.8,,0.9,340,74,27.6,995.4,1005,0,0.99,,8,4,ScAc,15,,30.9,27.9,27.7
108,서울,2019-08-07 16:00,29.1,,1.3,290,67,26.9,995.3,1004.8,0.2,1.3,,8,8,Ac,33,,32.3,28.2,27.6
108,서울,2019-08-07 17:00,29.7,,1.4,290,66,27.4,995.4,1004.9,0.3,1.22,,8,8,Ac,35,,31.9,28.6,27.6
108,서울,2019-08-07 18:00,30.2,,0.9,320,64,27.4,995.3,1004.8,0.9,0.91,,6,6,Ac,33,,30.1,29,27.6
108,서울,2019-08-07 19:00,29.4,,1.1,290,71,28.9,995.9,1005.4,0.5,0.3,,3,0,,,,28.1,29.1,27.6
108,서울,2019-08-07 20:00,28.4,,0.9,290,72,27.7,996.4,1006,0,0.02,,5,0,,,,27,28.9,27.7
108,서울,2019-08-07 21:00,27.7,,0.5,360,74,27.4,996.9,1006.5,,,,2,0,Ci,,,26.5,28.7,27.8
108,서울,2019-08-07 22:00,27.2,,1,360,75,26.9,996.8,1006.4,,,,5,0,,,,25.9,28.4,27.8
108,서울,2019-08-07 23:00,26.8,,0.8,200,75,26.3,997.1,1006.7,,,,6,0,,,,25.6,28.1,27.8
108,서울,2019-08-08 0:00,27.1,,1.2,270,80,28.6,997.4,1007,,,,8,8,St,4,4019,25.8,27.8,27.8
108,서울,2019-08-08 1:00,27.1,,1.2,200,80,28.6,997.6,1007.2,,,,5,5,,5,19,25.9,27.6,27.7
108,서울,2019-08-08 2:00,27.1,,0.7,250,82,29.3,997.5,1007.1,,,,6,1,,4,19,25.5,27.5,27.6
108,서울,2019-08-08 3:00,26.8,,0.7,250,83,29.1,997.6,1007.3,,,,5,5,St,4,19,25.3,27.4,27.6
108,서울,2019-08-08 4:00,26.4,,0.7,250,85,29.1,997.8,1007.5,,,,0,0,,,19,25,27.2,27.6
108,서울,2019-08-08 5:00,26.1,,0.6,20,86,28.9,997.9,1007.6,,,,8,8,St,4,19,25.4,27.1,27.5
108,서울,2019-08-08 6:00,26,,0.8,20,89,29.8,998.1,1007.8,0,0,,4,4,St,4,19,25.4,27,27.4
108,서울,2019-08-08 7:00,26,,0.7,50,87,29.1,998.6,1008.3,0,0.12,,8,8,St,4,19,25.8,26.9,27.4
108,서울,2019-08-08 8:00,26.4,,0.6,20,83,28.4,998.9,1008.6,0,0.22,,7,7,Sc,8,19,26.9,26.8,27.3
108,서울,2019-08-08 9:00,27.6,,1.5,160,72,26.4,998.8,1008.4,0.6,0.82,,7,7,Sc,8,19,28.7,26.9,27.2
108,서울,2019-08-08 10:00,29.1,,1.1,270,67,26.9,999.1,1008.7,1,1.55,,7,2,ScAcCc,7,4019,31.6,27.2,27.1
108,서울,2019-08-08 11:00,31,,2.4,250,57,25.5,999.4,1008.9,1,2.5,,8,5,CuScAc,10,40,35.1,28,27.1
108,서울,2019-08-08 12:00,31.6,,1.9,250,56,26,998.9,1008.4,0.9,1.88,,8,6,CuScCc,10,40,36.7,28.7,27
108,서울,2019-08-08 13:00,31.4,0,2.8,270,61,27.9,998.5,1008,0.7,1.66,,8,8,CuSc,10,4004,36.7,29.4,27.1
108,서울,2019-08-08 14:00,32.3,,3,270,56,26.9,998.1,1007.6,1,2.01,,7,5,CuScCc,11,40,35.5,29.9,27.2
108,서울,2019-08-08 15:00,32.5,,2.5,290,56,27.2,997.5,1007,0.8,1.97,,7,3,ScCc,10,,37.5,30.3,27.2
108,서울,2019-08-08 16:00,31.9,,2.4,290,59,27.7,997.2,1006.7,0.7,1.46,,8,2,ScAcCi,14,,33.4,30.6,27.3
108,서울,2019-08-08 17:00,30.9,,2.5,290,65,28.9,997.8,1007.3,0,0.7,,9,1,ScAcCs,10,,31.1,30.7,27.5
108,서울,2019-08-08 18:00,30.1,,2.5,290,65,27.6,997.8,1007.4,0,0.49,,8,1,ScAcCi,10,,29.5,30.5,27.6
108,서울,2019-08-08 19:00,29.9,,2.6,270,67,28.1,997.7,1007.3,0.7,0.45,,5,5,,64,,28.5,30.1,27.7
108,서울,2019-08-08 20:00,29.2,,1,290,71,28.6,997.9,1007.4,0.1,0.04,,6,0,,,,27.4,29.8,27.8
108,서울,2019-08-08 21:00,28.7,,1.9,320,72,28.3,998.9,1008.5,,,,8,8,Sc,12,,27.1,29.5,27.9
108,서울,2019-08-08 22:00,28.4,,1.2,360,74,28.6,999.2,1008.8,,,,7,4,,14,,26.8,29.1,27.9
108,서울,2019-08-08 23:00,28,,1.1,320,76,28.6,999.1,1008.7,,,,5,2,,26,,26.4,28.9,28
108,서울,2019-08-09 0:00,27.7,,0.7,290,78,28.9,998.8,1008.4,,,,6,6,Ac,,,26.2,28.6,28
108,서울,2019-08-09 1:00,27.4,,0.6,20,79,28.8,998.6,1008.2,,,,7,2,,49,,26.1,28.3,27.9
108,서울,2019-08-09 2:00,27.1,,0.6,290,81,28.9,998.2,1007.8,,,,9,9,,41,19,26.1,28.1,27.9
108,서울,2019-08-09 3:00,26.7,,1.3,290,83,28.9,998.4,1008.1,,,,1,0,Ci,,19,25.6,27.9,27.8
108,서울,2019-08-09 4:00,26.4,,0.1,0,83,28.4,998.3,1008,,,,6,6,Sc,9,19,25.5,27.7,27.8
108,서울,2019-08-09 5:00,26.3,,0.7,20,84,28.6,998.3,1008,,,,7,4,ScAc,7,19,25.6,27.5,27.7
108,서울,2019-08-09 6:00,26.1,,0.6,50,85,28.6,998.5,1008.2,0,0,,6,3,ScAc,10,19,25.2,27.4,27.7
108,서울,2019-08-09 7:00,26.2,,1.5,20,81,27.4,998.4,1008.1,0.3,0.24,,1,1,Sc,10,19,25.7,27.2,27.6
108,서울,2019-08-09 8:00,27.6,,1.5,50,70,25.8,998.5,1008.1,1,0.86,,1,1,Sc,10,19,27.1,27.1,27.4
108,서울,2019-08-09 9:00,28.9,,0.6,180,70,27.7,998.4,1008,0.8,1.09,,7,7,Sc,7,,29.2,27.4,27.4
108,서울,2019-08-09 10:00,30,,0.8,200,61,25.8,998.1,1007.7,0.7,1.36,,6,6,CuSc,9,,33.1,27.7,27.3
108,서울,2019-08-09 11:00,31.3,,0.4,0,60,27.2,997.8,1007.3,0.7,1.85,,6,6,CuSc,9,,32.6,28.4,27.3
108,서울,2019-08-09 12:00,32.7,,2.4,250,56,27.6,997.5,1007,1,2.48,,7,7,CuSc,10,,38.5,29.1,27.3
108,서울,2019-08-09 13:00,33.4,,1.4,320,54,27.7,997.1,1006.5,1,2.37,,8,8,CuSc,11,,37.7,30,27.3
108,서울,2019-08-09 14:00,33.1,,2.3,290,54,27.2,996.8,1006.2,0.4,1.34,,8,8,CuSc,11,,36.5,30.6,27.4
108,서울,2019-08-09 15:00,33.4,,3,290,54,27.7,996.6,1006,0.9,2.1,,6,6,CuSc,10,,38.5,30.9,27.4
108,서울,2019-08-09 16:00,34.3,,2.2,230,52,28.1,996.3,1005.7,1,2.33,,6,6,CuSc,10,,40.2,31.4,27.6
108,서울,2019-08-09 17:00,34.5,,1,340,53,28.9,996.1,1005.5,1,1.74,,7,5,CuScCi,10,,39.2,31.7,27.7
108,서울,2019-08-09 18:00,33,,2.2,320,58,29.1,996.3,1005.7,1,1.1,,7,2,CuCi,10,,33.3,31.8,27.9
108,서울,2019-08-09 19:00,31.8,,2.1,320,61,28.6,996.5,1006,0.9,0.47,,7,0,,,,30.8,31.6,28.1
108,서울,2019-08-09 20:00,30.3,,2.2,290,66,28.4,997.2,1006.7,0.1,0.04,,4,0,,,,28.7,31.2,28.2
108,서울,2019-08-09 21:00,29.6,,1.3,290,69,28.6,997.6,1007.1,,,,4,0,Ci,,,27.9,30.7,28.3
108,서울,2019-08-09 22:00,29.1,,1.5,340,75,30.2,998,1007.6,,,,4,0,,,,27.4,30.2,28.4
108,서울,2019-08-09 23:00,28.6,,0.4,0,77,30,997.7,1007.3,,,,2,0,,,,27,29.8,28.4
108,서울,2019-08-10 0:00,28.1,,0.9,70,77,29.1,997.9,1007.5,,,,1,0,Ci,,,26.6,29.4,28.4
108,서울,2019-08-10 1:00,27.8,,0.9,50,78,29.1,997.7,1007.3,,,,2,0,,,,26.3,29.1,28.4
108,서울,2019-08-10 2:00,27.5,,0.7,50,79,28.9,997.4,1007,,,,3,0,,,,26.1,28.8,28.4
108,서울,2019-08-10 3:00,27.1,,0.9,50,81,28.9,997.1,1006.7,,,,3,0,Ci,,,25.9,28.5,28.3
108,서울,2019-08-10 4:00,26.9,,0.8,70,81,28.6,997,1006.6,,,,4,0,Ci,,,25.6,28.3,28.2
108,서울,2019-08-10 5:00,26.9,,1,90,80,28.3,997,1006.6,,,,2,0,Ci,,,25.5,28.1,28.2
108,서울,2019-08-10 6:00,26.6,,1,70,82,28.4,997.1,1006.8,0,0.01,,6,0,Ci,,,25.4,27.9,28.1
108,서울,2019-08-10 7:00,27.1,,1,90,77,27.6,997.4,1007,0.4,0.25,,7,0,Ci,,,26.1,27.7,28
108,서울,2019-08-10 8:00,28.8,,1.4,90,69,27.2,997.4,1007,1,0.88,,6,0,Ci,,,27.7,27.6,27.8
108,서울,2019-08-10 9:00,30.3,,1.4,90,66,28.4,997.3,1006.8,1,1.43,,5,0,Ci,,,29.7,27.7,27.7
108,서울,2019-08-10 10:00,31.9,,1.3,70,59,27.7,996.8,1006.3,1,2.07,,8,0,Cs,,,34,28.3,27.7
108,서울,2019-08-10 11:00,33.3,,1.5,140,53,27.1,996.7,1006.1,1,2.51,,8,0,Cs,,,37.9,29.1,27.6
108,서울,2019-08-10 12:00,34.2,,2,110,52,27.9,996.1,1005.5,1,2.74,,8,1,ScCi,12,,41.8,30,27.6
108,서울,2019-08-10 13:00,35.5,,1.6,90,45,26,995.5,1004.9,1,3.05,,8,2,ScCi,14,,46,31,27.7
108,서울,2019-08-10 14:00,36.1,,1.2,90,44,26.3,995.1,1004.4,1,2.81,,8,2,ScCi,14,,46.8,32,27.8
108,서울,2019-08-10 15:00,36.5,,2.5,70,42,25.6,994.6,1003.9,1,2.45,,5,2,ScAcCi,15,,47.3,32.6,27.9
108,서울,2019-08-10 16:00,36.1,,1.9,90,43,25.6,994,1003.3,0.6,1.65,,7,2,ScAcCi,15,,43.9,33,28
108,서울,2019-08-10 17:00,35.8,,2.4,140,44,25.8,993.8,1003.1,1,1.6,,7,3,CuScAcCi,10,,39.3,33.2,28.3
108,서울,2019-08-10 18:00,35.4,,2.2,110,44,25.2,993.8,1003.2,1,0.97,,7,3,CuScAcCi,10,,36.1,33,28.5
108,서울,2019-08-10 19:00,34.3,,1.7,140,44,23.7,993.9,1003.3,0.6,0.26,,5,2,,,,32.5,32.7,28.6
108,서울,2019-08-10 20:00,33.3,,2.2,140,45,22.9,994.7,1004.1,0,0.01,,5,4,,17,,30.8,32.2,28.8
108,서울,2019-08-10 21:00,32.3,,1.8,110,46,22.1,995.5,1005,,,,5,0,Cc,,,29.6,31.7,28.9
108,서울,2019-08-10 22:00,31.3,,2,110,47,21.4,996.1,1005.6,,,,5,5,,73,,28.7,31.2,29
108,서울,2019-08-10 23:00,30.6,,2.9,140,48,21,996.2,1005.7,,,,6,6,,73,,27.8,30.7,29
108,서울,2019-08-11 0:00,29.7,,1.4,90,50,20.8,996.2,1005.7,,,,2,0,Ci,,,27.2,30.2,29
108,서울,2019-08-11 1:00,28.9,,1.9,90,63,25,996,1005.5,,,,3,0,,,,26.8,29.8,29
108,서울,2019-08-11 2:00,28.2,,1.6,90,63,24,995.5,1005.1,,,,7,0,,,,26.4,29.5,29
108,서울,2019-08-11 3:00,27.5,,2.1,70,62,22.7,995.4,1005,,,,5,0,Ci,,,25.9,29.1,28.9
108,서울,2019-08-11 4:00,27,,2.2,90,61,21.7,994.8,1004.4,,,,8,0,Ci,,,25.6,28.8,28.8
108,서울,2019-08-11 5:00,26.7,,1.4,90,61,21.3,994.6,1004.2,,,,5,0,Cc,,,25.2,28.5,28.7
108,서울,2019-08-11 6:00,26.3,,1.6,90,62,21.2,994.7,1004.3,0,0,,6,0,Cc,,,24.9,28.2,28.6
108,서울,2019-08-11 7:00,26.6,,1.3,90,62,21.6,994.4,1004,0.6,0.24,,7,0,Cc,,,25.4,27.9,28.5
108,서울,2019-08-11 8:00,28.3,,2.3,90,55,21,994.4,1004,0.9,0.99,,8,0,CcCi,,,27.2,27.7,28.3
108,서울,2019-08-11 9:00,30,,2.2,90,52,22,993.9,1003.4,1,1.81,,9,3,AcCi,32,,30.9,27.8,28.2
108,서울,2019-08-11 10:00,31.4,,2.4,90,49,22.4,993.5,1003,1,2.11,,9,1,ScCc,13,,36.2,28.3,28.1
108,서울,2019-08-11 11:00,31.3,,3.1,90,51,23.2,993.1,1002.6,0.4,1.55,,8,3,ScCc,14,,35.1,29,28.1
108,서울,2019-08-11 12:00,33.5,,3.3,110,46,23.7,992.2,1001.6,1,3.14,,3,1,ScCi,10,,46.7,29.6,28
108,서울,2019-08-11 13:00,34.6,,3.8,90,40,22,991.4,1000.7,1,3.15,,3,3,Sc,15,,49.7,30.5,28.1
108,서울,2019-08-11 14:00,35.2,,2.8,110,38,21.6,990.7,1000,1,2.17,,3,3,Sc,17,,50.5,31.3,28.1
108,서울,2019-08-11 15:00,35.1,,4,140,37,20.9,990.3,999.6,1,2.33,,4,4,Sc,18,,46.9,31.8,28.2
108,서울,2019-08-11 16:00,35.4,,3.7,110,37,21.2,989.6,998.9,1,2.18,,2,2,Sc,18,,48,32.2,28.2
108,서울,2019-08-11 17:00,34.6,,2,140,39,21.4,989.7,999,0.9,1.42,,8,3,ScAc,19,,39.6,32.4,28.4
108,서울,2019-08-11 18:00,33.4,0,2.9,110,40,20.5,990.1,999.5,0,0.35,,10,5,ScAs,19,1,34,32.3,28.6
108,서울,2019-08-11 19:00,32.3,0,3.6,110,43,20.8,989.6,999,0,0.08,,10,5,ScAs,11,1,30,31.9,28.7
108,서울,2019-08-11 20:00,31.5,0,2.3,90,46,21.2,989.9,999.3,0,0,,10,6,ScAs,10,1,28.2,31.3,28.8
108,서울,2019-08-11 21:00,31.3,0,2.9,90,46,20.9,990.3,999.7,,,,7,7,Ac,35,1,29,30.8,28.9
108,서울,2019-08-11 22:00,30.9,,2.6,90,47,20.9,990.7,1000.2,,,,10,0,,,,29.1,30.4,28.9
108,서울,2019-08-11 23:00,27.2,3.4,2.2,70,82,29.5,990.5,1000.1,,,,10,7,ScAs,10,1901,26.5,30.1,28.9
108,서울,2019-08-12 0:00,26.4,3.3,1.7,90,84,28.8,990.5,1000.1,,,,10,8,StNs,7,1901,26.1,29.6,28.9
108,서울,2019-08-12 1:00,25.3,12.3,2,70,95,30.6,990.3,999.9,,,,10,9,StNs,8,1901,25,28.9,28.9
108,서울,2019-08-12 2:00,24.8,3,2.1,90,95,29.7,989.3,999,,,,10,8,StNs,9,1901,25.1,28.3,28.8
108,서울,2019-08-12 3:00,25,0.1,1.5,110,94,29.7,989,998.6,,,,10,8,ScAs,16,1901,25.4,28,28.7
108,서울,2019-08-12 4:00,25.4,0.2,1.7,90,87,28.1,988.8,998.4,,,,10,8,ScAs,15,1,25.5,27.8,28.5
108,서울,2019-08-12 5:00,26.1,0,1.2,110,80,26.9,989.1,998.7,,,,10,8,ScAs,14,1,25.7,27.7,28.5
108,서울,2019-08-12 6:00,26,3.2,0.8,110,87,29.1,989.7,999.3,0,0,,10,9,StNs,6,1901,25.6,27.6,28.4
108,서울,2019-08-12 7:00,25.6,6.5,0.7,90,96,31.5,990.7,1000.3,0,0,,10,9,StNs,6,1901,25.5,27.4,28.2
108,서울,2019-08-12 8:00,25.5,3.2,0.7,70,96,31.3,990.7,1000.3,0,0.04,,10,7,StNs,6,1901,25.8,27.2,28.2
108,서울,2019-08-12 9:00,25.5,8.6,1.2,90,97,31.5,990.7,1000.3,0,0.1,,10,8,StNs,7,1901,25.9,27,28
108,서울,2019-08-12 10:00,25.8,2.4,1.4,110,96,31.9,990.9,1000.5,0,0.17,,10,6,StNs,8,1901,26.2,26.9,27.9
108,서울,2019-08-12 11:00,26.2,3.4,0.8,110,95,32.2,991.2,1000.8,0,0.39,,10,8,StNs,5,1901,27.4,27,27.9
